YEAR,MONTH_NUM,MONTH_MON,APT_NAME,STATE_NAME,FLT_ARR_1,DLY_APT_1,FLT_ARR_1_DLY,FLT_ARR_1_DLY_15,DLY_APT_ARR_C_1,DLY_APT_ARR_R_1,DLY_APT_ARR_S_1
2016,12.00,DEC,La Rochelle-Ile de Rí©,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bergerac-RoumaniíÂre,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bordeaux-Mí©rignac,France,63.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stockholm/ Bromma,Sweden,50.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stockholm/ Arlanda,Sweden,266.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rotterdam,Netherlands,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Groningen,Netherlands,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Maastricht-Aachen,Netherlands,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Amsterdam/ Schiphol,Netherlands,564.00,32795.00,387.00,352.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Stansted,United Kingdom,257.00,1116.00,41.00,28.00,0.00,0.00,0.00
2016,12.00,DEC,Edinburgh,United Kingdom,160.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Glasgow,United Kingdom,122.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Aberdeen,United Kingdom,81.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,East Midlands,United Kingdom,88.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Heathrow,United Kingdom,588.00,2936.00,88.00,49.00,0.00,0.00,0.00
2016,12.00,DEC,Farnborough,United Kingdom,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ City,United Kingdom,99.00,1708.00,22.00,20.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Gatwick,United Kingdom,360.00,8162.00,197.00,165.00,0.00,0.00,0.00
2016,12.00,DEC,Biggin Hill,United Kingdom,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Southampton,United Kingdom,56.00,9.00,1.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Luton,United Kingdom,170.00,492.00,33.00,12.00,0.00,0.00,0.00
2016,12.00,DEC,Manchester,United Kingdom,239.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Birmingham,United Kingdom,143.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Londonderry/Eglinton,United Kingdom,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Belfast/City Airport,United Kingdom,56.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Belfast/Aldergrove,United Kingdom,70.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bremen,Germany,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Hanover,Germany,59.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Berlin/ Tegel,Germany,219.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stuttgart,Germany,112.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Saarbruecken,Germany,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Leipzig-Halle,Germany,90.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nuremberg,Germany,57.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Munich,Germany,394.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dusseldorf,Germany,221.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Cologne-Bonn,Germany,170.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Hamburg,Germany,168.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Muenster-Osnabrueck,Germany,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Frankfurt,Germany,451.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Erfurt,Germany,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dresden,Germany,22.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Berlin/ Schoenefeld,Germany,136.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Zí_rich,Switzerland,306.00,53.00,8.00,2.00,0.00,0.00,0.00
2016,12.00,DEC,Sion,Switzerland,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Geneva,Switzerland,232.00,116.00,7.00,3.00,0.00,0.00,116.00
2016,12.00,DEC,Ní¬mes-Garons,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,HyíÂres-Le Palyvestre,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Strasbourg-Entzheim,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Brive-Souillac,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bí¢le-Mulhouse,France,85.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nantes-Atlantique,France,59.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Quimper-Pluguffan,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rennes-Saint-Jacques,France,22.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Caen-Carpiquet,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lorient-Lann Bihouí©,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Deauville-Normandie,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dinard-Pleurtuit-Saint-Malo,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Brest-Bretagne,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lille-Lesquin,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Paris-Orly,France,288.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Toussus-le-Noble,France,6.00,39.00,1.00,1.00,39.00,0.00,0.00
2016,12.00,DEC,Paris-Charles-de-Gaulle,France,611.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Paris-Le Bourget,France,28.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Tours-Val de Loire,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Chí¢lons-Vatry,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Le Havre-Octeville,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Beauvais-Tillí©,France,40.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Avignon-Caumont,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bí©ziers-Vias,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Montpellier-Mí©diterraní©e,France,28.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Perpignan-Rivesaltes,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nice-CíÇte däó»Azur,France,123.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Marseille-Provence,France,112.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Carcassonne-Salvaza,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Istres-Le Tubí©,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Saint-Etienne-Bouthí©on,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Cannes-Mandelieu,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lyon-Bron,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Chí¢teauroux-Dí©ols,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Grenoble-IsíÂre,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Annecy-Meythet,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lyon-Saint-Exupí©ry,France,117.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Clermont-Ferrand-Auvergne,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Chambí©ry-Aix-les-Bains,France,18.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Ajaccio-Napolí©on-Bonaparte,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Figari-Sud Corse,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Calvi-Sainte-Catherine,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bastia-Poretta,France,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Angers-Marcí©,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Metz-Nancy-Lorraine,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,DíÇle-Tavaux,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rodez-Marcillac,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Biarritz-Bayonne-Anglet,France,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Tarbes-Lourdes Pyrí©ní©es,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Pau-Pyrí©ní©es,France,13.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Toulouse-Blagnac,France,101.00,44.00,3.00,1.00,0.00,0.00,0.00
2016,12.00,DEC,Limoges-Bellegarde,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Poitiers-Biard,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,La Rochelle-Ile de Rí©,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bergerac-RoumaniíÂre,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bordeaux-Mí©rignac,France,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Agen-La Garenne,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Albert-Bray,France,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stockholm/ Bromma,Sweden,47.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stockholm/ Arlanda,Sweden,264.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rotterdam,Netherlands,22.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Groningen,Netherlands,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Maastricht-Aachen,Netherlands,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Amsterdam/ Schiphol,Netherlands,561.00,16271.00,323.00,250.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Stansted,United Kingdom,248.00,3220.00,118.00,82.00,0.00,0.00,0.00
2016,12.00,DEC,Edinburgh,United Kingdom,147.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Glasgow,United Kingdom,105.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Aberdeen,United Kingdom,89.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,East Midlands,United Kingdom,75.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Heathrow,United Kingdom,587.00,3861.00,133.00,93.00,0.00,0.00,0.00
2016,12.00,DEC,Farnborough,United Kingdom,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ City,United Kingdom,55.00,2470.00,22.00,20.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Gatwick,United Kingdom,339.00,6558.00,221.00,138.00,0.00,0.00,0.00
2016,12.00,DEC,Biggin Hill,United Kingdom,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Southampton,United Kingdom,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Luton,United Kingdom,158.00,2475.00,87.00,59.00,0.00,0.00,0.00
2016,12.00,DEC,Manchester,United Kingdom,226.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Birmingham,United Kingdom,136.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Londonderry/Eglinton,United Kingdom,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Belfast/City Airport,United Kingdom,58.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Belfast/Aldergrove,United Kingdom,64.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bremen,Germany,26.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Hanover,Germany,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Berlin/ Tegel,Germany,213.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stuttgart,Germany,113.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Saarbruecken,Germany,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Leipzig-Halle,Germany,82.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nuremberg,Germany,48.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Munich,Germany,391.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dusseldorf,Germany,228.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Cologne-Bonn,Germany,160.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Hamburg,Germany,164.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Muenster-Osnabrueck,Germany,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Frankfurt,Germany,452.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Erfurt,Germany,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dresden,Germany,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Berlin/ Schoenefeld,Germany,132.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Zí_rich,Switzerland,307.00,283.00,25.00,5.00,0.00,0.00,0.00
2016,12.00,DEC,Sion,Switzerland,17.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Geneva,Switzerland,216.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Ní¬mes-Garons,France,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,HyíÂres-Le Palyvestre,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Strasbourg-Entzheim,France,23.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Brive-Souillac,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bí¢le-Mulhouse,France,77.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nantes-Atlantique,France,58.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Quimper-Pluguffan,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rennes-Saint-Jacques,France,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Le Mans,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Caen-Carpiquet,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lorient-Lann Bihouí©,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Deauville-Normandie,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dinard-Pleurtuit-Saint-Malo,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Brest-Bretagne,France,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lille-Lesquin,France,16.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Paris-Orly,France,285.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Toussus-le-Noble,France,13.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Paris-Charles-de-Gaulle,France,618.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Paris-Le Bourget,France,43.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Tours-Val de Loire,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Chí¢lons-Vatry,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Beauvais-Tillí©,France,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Avignon-Caumont,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bí©ziers-Vias,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Montpellier-Mí©diterraní©e,France,26.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Perpignan-Rivesaltes,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nice-CíÇte däó»Azur,France,117.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Marseille-Provence,France,108.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Carcassonne-Salvaza,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Istres-Le Tubí©,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Saint-Etienne-Bouthí©on,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Cannes-Mandelieu,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lyon-Bron,France,8.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Chí¢teauroux-Dí©ols,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Grenoble-IsíÂre,France,26.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Annecy-Meythet,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lyon-Saint-Exupí©ry,France,122.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Annemasse,France,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Clermont-Ferrand-Auvergne,France,9.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Chambí©ry-Aix-les-Bains,France,27.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Ajaccio-Napolí©on-Bonaparte,France,13.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Figari-Sud Corse,France,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Calvi-Sainte-Catherine,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bastia-Poretta,France,11.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Angers-Marcí©,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Metz-Nancy-Lorraine,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,DíÇle-Tavaux,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rodez-Marcillac,France,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Biarritz-Bayonne-Anglet,France,15.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Tarbes-Lourdes Pyrí©ní©es,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Pau-Pyrí©ní©es,France,10.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Toulouse-Blagnac,France,102.00,21.00,1.00,1.00,0.00,0.00,0.00
2016,12.00,DEC,Limoges-Bellegarde,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Poitiers-Biard,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,La Rochelle-Ile de Rí©,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bergerac-RoumaniíÂre,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bordeaux-Mí©rignac,France,57.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Agen-La Garenne,France,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Albert-Bray,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stockholm/ Bromma,Sweden,50.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stockholm/ Arlanda,Sweden,272.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rotterdam,Netherlands,23.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Groningen,Netherlands,12.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Maastricht-Aachen,Netherlands,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Amsterdam/ Schiphol,Netherlands,586.00,376.00,37.00,4.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Stansted,United Kingdom,225.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Edinburgh,United Kingdom,139.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Glasgow,United Kingdom,111.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Aberdeen,United Kingdom,73.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,East Midlands,United Kingdom,58.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Heathrow,United Kingdom,577.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Farnborough,United Kingdom,35.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ City,United Kingdom,83.00,95.00,10.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Gatwick,United Kingdom,387.00,137.00,9.00,4.00,0.00,0.00,0.00
2016,12.00,DEC,Biggin Hill,United Kingdom,25.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Southampton,United Kingdom,54.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,London/ Luton,United Kingdom,177.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Manchester,United Kingdom,248.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Birmingham,United Kingdom,131.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Londonderry/Eglinton,United Kingdom,2.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Belfast/City Airport,United Kingdom,49.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Belfast/Aldergrove,United Kingdom,56.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bremen,Germany,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Hanover,Germany,56.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Berlin/ Tegel,Germany,216.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Stuttgart,Germany,117.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Saarbruecken,Germany,13.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Leipzig-Halle,Germany,86.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nuremberg,Germany,56.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Munich,Germany,406.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dusseldorf,Germany,214.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Cologne-Bonn,Germany,158.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Hamburg,Germany,163.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Muenster-Osnabrueck,Germany,6.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Frankfurt,Germany,455.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Erfurt,Germany,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Dresden,Germany,24.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Berlin/ Schoenefeld,Germany,135.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Zí_rich,Switzerland,326.00,138.00,15.00,2.00,0.00,0.00,0.00
2016,12.00,DEC,Sion,Switzerland,21.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Geneva,Switzerland,259.00,35.00,4.00,0.00,0.00,0.00,35.00
2016,12.00,DEC,Ní¬mes-Garons,France,5.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,HyíÂres-Le Palyvestre,France,7.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Strasbourg-Entzheim,France,29.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Brive-Souillac,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Bí¢le-Mulhouse,France,84.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Saint-Nazaire-Montoir,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Nantes-Atlantique,France,66.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Quimper-Pluguffan,France,3.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Rennes-Saint-Jacques,France,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Le Mans,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Caen-Carpiquet,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Lorient-Lann Bihouí©,France,4.00,0.00,0.00,0.00,0.00,0.00,0.00
2016,12.00,DEC,Deauville-Normandie,France,1.00,0.00,0.00,0.00,0.00,0.00,0.00
